data;empresa;servico;cmv;feriado;evento;obs;Tipo;qtd_hospedes;valor
2030-06-28;Pousada da Ponte;Frigobar;1;0;0;FDS;-;0;40
2030-06-29;Pousada da Ponte;Hospedagem;0;0;0;FDS;-;9;864
2030-06-29;Pousada da Ponte;Frigobar;1;0;0;FDS;-;0;56
2030-06-30;Pousada da Ponte;Hospedagem;0;0;0;FDS;-;10;924
2030-06-30;Pousada da Ponte;Frigobar;1;0;0;FDS;-;0;26
2030-07-01;Pousada da Ponte;Hospedagem;0;0;0;-;-;6;644
2030-07-01;Pousada da Ponte;Frigobar;1;0;0;-;-;0;42
2030-07-02;Pousada da Ponte;Hospedagem;0;0;0;-;-;12;1274
2030-07-02;Pousada da Ponte;Frigobar;1;0;0;-;-;0;61
2030-07-03;Pousada da Ponte;Hospedagem;0;0;0;-;-;4;434
2030-07-03;Pousada da Ponte;Frigobar;1;0;0;-;-;0;37
2030-07-04;Pousada da Ponte;Hospedagem;0;0;0;-;-;7;826
2030-07-04;Pousada da Ponte;Frigobar;1;0;0;-;-;0;43
2030-07-05;Pousada da Ponte;Hospedagem;0;0;0;FDS;-;7;756
2030-07-05;Pousada da Ponte;Frigobar;1;0;0;FDS;-;0;56
2030-07-06;Pousada da Ponte;Hospedagem;0;0;0;FDS;-;5;532
2030-07-06;Pousada da Ponte;Frigobar;1;0;0;FDS;-;0;50
2030-07-07;Pousada da Ponte;Hospedagem;0;0;0;FDS;-;6;672
2030-07-07;Pousada da Ponte;Frigobar;1;0;0;FDS;-;0;56
2030-07-08;Pousada da Ponte;Hospedagem;0;0;0;-;-;7;770
2030-07-08;Pousada da Ponte;Frigobar;1;0;0;-;-;0;26
2030-07-09;Pousada da Ponte;Hospedagem;0;0;0;-;-;6;700
2030-07-09;Pousada da Ponte;Frigobar;1;0;0;-;-;0;67
2030-07-10;Pousada da Ponte;Hospedagem;0;0;0;-;-;5;616
2030-07-10;Pousada da Ponte;Frigobar;1;0;0;-;-;0;28
2030-07-11;Pousada da Ponte;Hospedagem;0;0;0;-;-;13;1386
2030-07-11;Pousada da Ponte;Frigobar;1;0;0;-;-;0;58
2030-07-12;Pousada da Ponte;Hospedagem;0;0;0;FDS;-;4;434
2030-07-12;Pousada da Ponte;Frigobar;1;0;0;FDS;-;0;33
2030-07-13;Pousada da Ponte;Hospedagem;0;0;0;FDS;-;13;1386
2030-07-13;Pousada da Ponte;Frigobar;1;0;0;FDS;-;0;68
2030-07-14;Pousada da Ponte;Hospedagem;0;0;0;FDS;-;11;1218
2030-07-14;Pousada da Ponte;Frigobar;1;0;0;FDS;-;0;30
2030-07-15;Pousada da Ponte;Hospedagem;0;0;0;-;-;11;1246
2030-07-15;Pousada da Ponte;Frigobar;1;0;0;-;-;0;61
2030-07-16;Pousada da Ponte;Hospedagem;0;0;0;-;-;4;461
2030-07-16;Pousada da Ponte;Frigobar;1;0;0;-;-;0;60
2030-07-17;Pousada da Ponte;Hospedagem;0;0;0;-;-;9;965
2030-07-17;Pousada da Ponte;Frigobar;1;0;0;-;-;0;33
2030-07-18;Pousada da Ponte;Hospedagem;0;0;0;-;-;8;923
2030-07-18;Pousada da Ponte;Frigobar;1;0;0;-;-;0;42
2030-07-19;Pousada da Ponte;Hospedagem;0;0;0;FDS;-;12;1330
2030-07-19;Pousada da Ponte;Frigobar;1;0;0;FDS;-;0;36
2030-07-20;Pousada da Ponte;Hospedagem;0;0;0;FDS;-;10;1092
2030-07-20;Pousada da Ponte;Frigobar;1;0;0;FDS;-;0;68
2030-07-21;Pousada da Ponte;Hospedagem;0;0;0;FDS;-;4;461
2030-07-21;Pousada da Ponte;Frigobar;1;0;0;FDS;-;0;18
2030-07-22;Pousada da Ponte;Hospedagem;0;0;0;-;-;10;1078
2030-07-22;Pousada da Ponte;Frigobar;1;0;0;-;-;0;32
2030-07-23;Pousada da Ponte;Hospedagem;0;0;0;-;-;7;812
2030-07-23;Pousada da Ponte;Frigobar;1;0;0;-;-;0;50
2030-07-24;Pousada da Ponte;Hospedagem;0;0;0;-;-;11;1176
2030-07-24;Pousada da Ponte;Frigobar;1;0;0;-;-;0;37
2030-07-25;Pousada da Ponte;Hospedagem;0;0;0;-;-;4;434
2030-07-25;Pousada da Ponte;Frigobar;1;0;0;-;-;0;35
2030-07-26;Pousada da Ponte;Hospedagem;0;1;0;FERIADO;Fundação da cidade de Goiás;12;1260
2030-07-26;Pousada da Ponte;Frigobar;1;1;0;FERIADO;Fundação da cidade de Goiás;0;840
2030-07-27;Pousada da Ponte;Hospedagem;0;0;0;FDS;-;12;1288
2030-07-27;Pousada da Ponte;Frigobar;1;0;0;FDS;-;0;39
2030-07-28;Pousada da Ponte;Hospedagem;0;0;0;FDS;-;5;588
2030-07-28;Pousada da Ponte;Frigobar;1;0;0;FDS;-;0;56
2030-07-29;Pousada da Ponte;Hospedagem;0;0;0;-;-;10;1120
2030-07-29;Pousada da Ponte;Frigobar;1;0;0;-;-;0;42
2030-07-30;Pousada da Ponte;Hospedagem;0;0;0;-;-;10;1148
2030-07-30;Pousada da Ponte;Frigobar;1;0;0;-;-;0;60
2030-07-31;Pousada da Ponte;Hospedagem;0;0;0;-;-;12;1288
2030-07-31;Pousada da Ponte;Frigobar;1;0;0;-;-;0;15
2030-08-01;Pousada da Ponte;Hospedagem;0;0;0;-;-;4;455
2030-08-01;Pousada da Ponte;Frigobar;1;0;0;-;-;0;40
2030-08-02;Pousada da Ponte;Hospedagem;0;0;0;FDS;-;4;468
2030-08-02;Pousada da Ponte;Frigobar;1;0;0;FDS;-;0;61
2030-08-03;Pousada da Ponte;Hospedagem;0;0;0;FDS;-;10;988
2030-08-03;Pousada da Ponte;Frigobar;1;0;0;FDS;-;0;27
2030-08-04;Pousada da Ponte;Hospedagem;0;0;0;FDS;-;6;676
2030-08-04;Pousada da Ponte;Frigobar;1;0;0;FDS;-;0;40
2030-08-05;Pousada da Ponte;Hospedagem;0;0;0;-;-;6;650
2030-08-05;Pousada da Ponte;Frigobar;1;0;0;-;-;0;16
2030-08-06;Pousada da Ponte;Hospedagem;0;0;0;-;-;9;949
2030-08-06;Pousada da Ponte;Frigobar;1;0;0;-;-;0;52
2030-08-07;Pousada da Ponte;Hospedagem;0;0;0;-;-;11;1079
2030-08-07;Pousada da Ponte;Frigobar;1;0;0;-;-;0;24
2030-08-08;Pousada da Ponte;Hospedagem;0;0;0;-;-;6;585
2030-08-08;Pousada da Ponte;Frigobar;1;0;0;-;-;0;31
2030-08-09;Pousada da Ponte;Hospedagem;0;0;0;FDS;-;4;468
2030-08-09;Pousada da Ponte;Frigobar;1;0;0;FDS;-;0;24
2030-08-10;Pousada da Ponte;Hospedagem;0;0;0;FDS;-;6;598
2030-08-10;Pousada da Ponte;Frigobar;1;0;0;FDS;-;0;40
2030-08-11;Pousada da Ponte;Hospedagem;0;0;0;FDS;-;12;1183
2030-08-11;Pousada da Ponte;Frigobar;1;0;0;FDS;-;0;58
2030-08-12;Pousada da Ponte;Hospedagem;0;0;0;-;-;10;1053
2030-08-12;Pousada da Ponte;Frigobar;1;0;0;-;-;0;20
2030-08-13;Pousada da Ponte;Hospedagem;0;0;0;-;-;12;1261
2030-08-13;Pousada da Ponte;Frigobar;1;0;0;-;-;0;36
2030-08-14;Pousada da Ponte;Hospedagem;0;0;0;-;-;11;1105
2030-08-14;Pousada da Ponte;Frigobar;1;0;0;-;-;0;50
2030-08-15;Pousada da Ponte;Hospedagem;0;0;0;-;-;13;1274
2030-08-15;Pousada da Ponte;Frigobar;1;0;0;-;-;0;15
2030-08-16;Pousada da Ponte;Hospedagem;0;0;0;FDS;-;12;1183
2030-08-16;Pousada da Ponte;Frigobar;1;0;0;FDS;-;0;28
2030-08-17;Pousada da Ponte;Hospedagem;0;0;0;FDS;-;4;442
2030-08-17;Pousada da Ponte;Frigobar;1;0;0;FDS;-;0;58
2030-08-18;Pousada da Ponte;Hospedagem;0;0;0;FDS;-;8;780
2030-08-18;Pousada da Ponte;Frigobar;1;0;0;FDS;-;0;20
2030-08-19;Pousada da Ponte;Hospedagem;0;0;0;-;-;13;1287
2030-08-19;Pousada da Ponte;Frigobar;1;0;0;-;-;0;23
2030-08-20;Pousada da Ponte;Hospedagem;0;0;0;-;-;5;507
2030-08-20;Pousada da Ponte;Frigobar;1;0;0;-;-;0;31
2030-08-21;Pousada da Ponte;Hospedagem;0;0;0;-;-;12;1196
2030-08-21;Pousada da Ponte;Frigobar;1;0;0;-;-;0;61
2030-08-22;Pousada da Ponte;Hospedagem;0;0;0;-;-;4;481
2030-08-22;Pousada da Ponte;Frigobar;1;0;0;-;-;0;57
2030-08-23;Pousada da Ponte;Hospedagem;0;0;0;FDS;-;4;416
2030-08-23;Pousada da Ponte;Frigobar;1;0;0;FDS;-;0;53
2030-08-24;Pousada da Ponte;Hospedagem;0;0;0;FDS;-;6;624
2030-08-24;Pousada da Ponte;Frigobar;1;0;0;FDS;-;0;18
2030-08-25;Pousada da Ponte;Hospedagem;0;0;0;FDS;-;9;910
2030-08-25;Pousada da Ponte;Frigobar;1;0;0;FDS;-;0;58
2030-08-26;Pousada da Ponte;Hospedagem;0;0;0;-;-;8;780
2030-08-26;Pousada da Ponte;Frigobar;1;0;0;-;-;0;61
2030-08-27;Pousada da Ponte;Hospedagem;0;0;0;-;-;12;1248
2030-08-27;Pousada da Ponte;Frigobar;1;0;0;-;-;0;46
2030-08-28;Pousada da Ponte;Hospedagem;0;0;0;-;-;10;975
2030-08-28;Pousada da Ponte;Frigobar;1;0;0;-;-;0;33
2030-08-29;Pousada da Ponte;Hospedagem;0;0;0;-;-;8;806
2030-08-29;Pousada da Ponte;Frigobar;1;0;0;-;-;0;44
2030-08-30;Pousada da Ponte;Hospedagem;0;0;0;FDS;-;8;780
2030-08-30;Pousada da Ponte;Frigobar;1;0;0;FDS;-;0;54
2030-08-31;Pousada da Ponte;Hospedagem;0;0;0;FDS;-;5;507
2030-08-31;Pousada da Ponte;Frigobar;1;0;0;FDS;-;0;61
2030-09-01;Pousada da Ponte;Hospedagem;0;0;0;FDS;-;5;520
2030-09-01;Pousada da Ponte;Frigobar;1;0;0;FDS;-;0;57
2030-09-02;Pousada da Ponte;Hospedagem;0;0;0;-;-;8;858
2030-09-02;Pousada da Ponte;Frigobar;1;0;0;-;-;0;27
2030-09-03;Pousada da Ponte;Hospedagem;0;0;0;-;-;7;741
2030-09-03;Pousada da Ponte;Frigobar;1;0;0;-;-;0;52
2030-09-04;Pousada da Ponte;Hospedagem;0;0;0;-;-;11;1105
2030-09-04;Pousada da Ponte;Frigobar;1;0;0;-;-;0;35
2030-09-05;Pousada da Ponte;Hospedagem;0;0;0;-;-;7;715
2030-09-05;Pousada da Ponte;Frigobar;1;0;0;-;-;0;37
2030-09-06;Pousada da Ponte;Hospedagem;0;0;0;FDS;-;7;767
2030-09-06;Pousada da Ponte;Frigobar;1;0;0;FDS;-;0;33
2030-09-07;Pousada da Ponte;Hospedagem;0;1;0;FERIADO;Independência do Brasil;7;689
2030-09-07;Pousada da Ponte;Frigobar;1;1;0;FERIADO;Independência do Brasil;0;559
2030-09-08;Pousada da Ponte;Hospedagem;0;0;0;FDS;-;5;546
2030-09-08;Pousada da Ponte;Frigobar;1;0;0;FDS;-;0;24
2030-09-09;Pousada da Ponte;Hospedagem;0;0;0;-;-;9;910
2030-09-09;Pousada da Ponte;Frigobar;1;0;0;-;-;0;28
2030-09-10;Pousada da Ponte;Hospedagem;0;0;0;-;-;4;403
2030-09-10;Pousada da Ponte;Frigobar;1;0;0;-;-;0;57
2030-09-11;Pousada da Ponte;Hospedagem;0;0;0;-;-;11;1144
2030-09-11;Pousada da Ponte;Frigobar;1;0;0;-;-;0;28
2030-09-12;Pousada da Ponte;Hospedagem;0;0;0;-;-;6;585
2030-09-12;Pousada da Ponte;Frigobar;1;0;0;-;-;0;50
2030-09-13;Pousada da Ponte;Hospedagem;0;0;0;FDS;-;7;728
2030-09-13;Pousada da Ponte;Frigobar;1;0;0;FDS;-;0;37
2030-09-14;Pousada da Ponte;Hospedagem;0;0;0;FDS;-;10;1001
2030-09-14;Pousada da Ponte;Frigobar;1;0;0;FDS;-;0;40
2030-09-15;Pousada da Ponte;Hospedagem;0;0;0;FDS;-;5;559
2030-09-15;Pousada da Ponte;Frigobar;1;0;0;FDS;-;0;26
2030-09-16;Pousada da Ponte;Hospedagem;0;0;0;-;-;10;988
2030-09-16;Pousada da Ponte;Frigobar;1;0;0;-;-;0;52
2030-09-17;Pousada da Ponte;Hospedagem;0;0;0;-;-;8;858
2030-09-17;Pousada da Ponte;Frigobar;1;0;0;-;-;0;62
2030-09-18;Pousada da Ponte;Hospedagem;0;0;0;-;-;6;650
2030-09-18;Pousada da Ponte;Frigobar;1;0;0;-;-;0;32
2030-09-19;Pousada da Ponte;Hospedagem;0;0;0;-;-;4;416
2030-09-19;Pousada da Ponte;Frigobar;1;0;0;-;-;0;29
2030-09-20;Pousada da Ponte;Hospedagem;0;0;0;FDS;-;8;806
2030-09-20;Pousada da Ponte;Frigobar;1;0;0;FDS;-;0;37
2030-09-21;Pousada da Ponte;Hospedagem;0;0;0;FDS;-;12;1196
2030-09-21;Pousada da Ponte;Frigobar;1;0;0;FDS;-;0;62
2030-09-22;Pousada da Ponte;Hospedagem;0;0;0;FDS;-;12;1222
2030-09-22;Pousada da Ponte;Frigobar;1;0;0;FDS;-;0;29
2030-09-23;Pousada da Ponte;Hospedagem;0;0;0;-;-;7;689
2030-09-23;Pousada da Ponte;Frigobar;1;0;0;-;-;0;62
2030-09-24;Pousada da Ponte;Hospedagem;0;0;0;-;-;12;1209
2030-09-24;Pousada da Ponte;Frigobar;1;0;0;-;-;0;45
2030-09-25;Pousada da Ponte;Hospedagem;0;0;0;-;-;7;715
2030-09-25;Pousada da Ponte;Frigobar;1;0;0;-;-;0;41
2030-09-26;Pousada da Ponte;Hospedagem;0;0;0;-;-;12;1222
2030-09-26;Pousada da Ponte;Frigobar;1;0;0;-;-;0;39
2030-09-27;Pousada da Ponte;Hospedagem;0;0;0;FDS;-;10;1066
2030-09-27;Pousada da Ponte;Frigobar;1;0;0;FDS;-;0;50
2030-09-28;Pousada da Ponte;Hospedagem;0;0;0;FDS;-;6;663
2030-09-28;Pousada da Ponte;Frigobar;1;0;0;FDS;-;0;33
2030-09-29;Pousada da Ponte;Hospedagem;0;0;0;FDS;-;10;1040
2030-09-29;Pousada da Ponte;Frigobar;1;0;0;FDS;-;0;41
2030-09-30;Pousada da Ponte;Hospedagem;0;0;0;-;-;12;1248
2030-09-30;Pousada da Ponte;Frigobar;1;0;0;-;-;0;16
2030-10-01;Pousada da Ponte;Hospedagem;0;0;0;-;-;12;1140
2030-10-01;Pousada da Ponte;Frigobar;1;0;0;-;-;0;55
2030-10-02;Pousada da Ponte;Hospedagem;0;0;0;-;-;4;360
2030-10-02;Pousada da Ponte;Frigobar;1;0;0;-;-;0;24
2030-10-03;Pousada da Ponte;Hospedagem;0;0;0;-;-;7;708
2030-10-03;Pousada da Ponte;Frigobar;1;0;0;-;-;0;56
2030-10-04;Pousada da Ponte;Hospedagem;0;0;0;FDS;-;10;912
2030-10-04;Pousada da Ponte;Frigobar;1;0;0;FDS;-;0;49
2030-10-05;Pousada da Ponte;Hospedagem;0;0;0;FDS;-;6;564
2030-10-05;Pousada da Ponte;Frigobar;1;0;0;FDS;-;0;28
2030-10-06;Pousada da Ponte;Hospedagem;0;0;0;FDS;-;11;1044
2030-10-06;Pousada da Ponte;Frigobar;1;0;0;FDS;-;0;26
2030-10-07;Pousada da Ponte;Hospedagem;0;0;0;-;-;9;816
2030-10-07;Pousada da Ponte;Frigobar;1;0;0;-;-;0;24
2030-10-08;Pousada da Ponte;Hospedagem;0;0;0;-;-;10;900
2030-10-08;Pousada da Ponte;Frigobar;1;0;0;-;-;0;33
2030-10-09;Pousada da Ponte;Hospedagem;0;0;0;-;-;9;876
2030-10-09;Pousada da Ponte;Frigobar;1;0;0;-;-;0;40
2030-10-10;Pousada da Ponte;Hospedagem;0;0;0;-;-;9;876
2030-10-10;Pousada da Ponte;Frigobar;1;0;0;-;-;0;50
2030-10-11;Pousada da Ponte;Hospedagem;0;0;0;FDS;-;11;996
2030-10-11;Pousada da Ponte;Frigobar;1;0;0;FDS;-;0;19
2030-10-12;Pousada da Ponte;Hospedagem;0;1;0;FERIADO;Nossa Senhora Aparecida;13;1248
2030-10-12;Pousada da Ponte;Frigobar;1;1;0;FERIADO;Nossa Senhora Aparecida;0;600
2030-10-13;Pousada da Ponte;Hospedagem;0;0;0;FDS;-;9;852
2030-10-13;Pousada da Ponte;Frigobar;1;0;0;FDS;-;0;20
2030-10-14;Pousada da Ponte;Hospedagem;0;0;0;-;-;10;912
2030-10-14;Pousada da Ponte;Frigobar;1;0;0;-;-;0;18
2030-10-15;Pousada da Ponte;Hospedagem;0;0;0;-;-;7;660
2030-10-15;Pousada da Ponte;Frigobar;1;0;0;-;-;0;52
2030-10-16;Pousada da Ponte;Hospedagem;0;0;0;-;-;12;1116
2030-10-16;Pousada da Ponte;Frigobar;1;0;0;-;-;0;14
2030-10-17;Pousada da Ponte;Hospedagem;0;0;0;-;-;7;648
2030-10-17;Pousada da Ponte;Frigobar;1;0;0;-;-;0;31
2030-10-18;Pousada da Ponte;Hospedagem;0;0;0;FDS;-;12;1140
2030-10-18;Pousada da Ponte;Frigobar;1;0;0;FDS;-;0;24
2030-10-19;Pousada da Ponte;Hospedagem;0;0;0;FDS;-;10;924
2030-10-19;Pousada da Ponte;Frigobar;1;0;0;FDS;-;0;44
2030-10-20;Pousada da Ponte;Hospedagem;0;0;0;FDS;-;12;1140
2030-10-20;Pousada da Ponte;Frigobar;1;0;0;FDS;-;0;16
2030-10-21;Pousada da Ponte;Hospedagem;0;0;0;-;-;12;1140
2030-10-21;Pousada da Ponte;Frigobar;1;0;0;-;-;0;37
2030-10-22;Pousada da Ponte;Hospedagem;0;0;0;-;-;7;636
2030-10-22;Pousada da Ponte;Frigobar;1;0;0;-;-;0;39
2030-10-23;Pousada da Ponte;Hospedagem;0;0;0;-;-;10;936
2030-10-23;Pousada da Ponte;Frigobar;1;0;0;-;-;0;46
2030-10-24;Pousada da Ponte;Hospedagem;0;1;0;FERIADO;Pedra fundamental de Goiânia;9;864
2030-10-24;Pousada da Ponte;Frigobar;1;1;0;FERIADO;Pedra fundamental de Goiânia;0;528
2030-10-25;Pousada da Ponte;Hospedagem;0;0;0;FDS;-;6;612
2030-10-25;Pousada da Ponte;Frigobar;1;0;0;FDS;-;0;31
2030-10-26;Pousada da Ponte;Hospedagem;0;0;0;FDS;-;4;420
2030-10-26;Pousada da Ponte;Frigobar;1;0;0;FDS;-;0;37
2030-10-27;Pousada da Ponte;Hospedagem;0;0;0;FDS;-;6;552
2030-10-27;Pousada da Ponte;Frigobar;1;0;0;FDS;-;0;18
2030-10-28;Pousada da Ponte;Hospedagem;0;1;0;FERIADO;Dia do Servidor Público;9;888
2030-10-28;Pousada da Ponte;Frigobar;1;1;0;FERIADO;Dia do Servidor Público;0;624
2030-10-29;Pousada da Ponte;Hospedagem;0;0;0;-;-;6;600
2030-10-29;Pousada da Ponte;Frigobar;1;0;0;-;-;0;48
2030-10-30;Pousada da Ponte;Hospedagem;0;0;0;-;-;7;648
2030-10-30;Pousada da Ponte;Frigobar;1;0;0;-;-;0;12
2030-10-31;Pousada da Ponte;Hospedagem;0;0;0;-;-;5;528
2030-10-31;Pousada da Ponte;Frigobar;1;0;0;-;-;0;31
2030-11-01;Pousada da Ponte;Hospedagem;0;0;0;FDS;-;8;715
2030-11-01;Pousada da Ponte;Frigobar;1;0;0;FDS;-;0;16
2030-11-02;Pousada da Ponte;Hospedagem;0;1;0;FERIADO;Finados;9;803
2030-11-02;Pousada da Ponte;Frigobar;1;1;0;FERIADO;Finados;0;363
2030-11-03;Pousada da Ponte;Hospedagem;0;0;0;FDS;-;7;605
2030-11-03;Pousada da Ponte;Frigobar;1;0;0;FDS;-;0;19
2030-11-04;Pousada da Ponte;Hospedagem;0;0;0;-;-;12;1012
2030-11-04;Pousada da Ponte;Frigobar;1;0;0;-;-;0;19
2030-11-05;Pousada da Ponte;Hospedagem;0;0;0;-;-;13;1089
2030-11-05;Pousada da Ponte;Frigobar;1;0;0;-;-;0;27
2030-11-06;Pousada da Ponte;Hospedagem;0;0;0;-;-;5;429
2030-11-06;Pousada da Ponte;Frigobar;1;0;0;-;-;0;11
2030-11-07;Pousada da Ponte;Hospedagem;0;0;0;-;-;4;330
2030-11-07;Pousada da Ponte;Frigobar;1;0;0;-;-;0;41
2030-11-08;Pousada da Ponte;Hospedagem;0;0;0;FDS;-;6;572
2030-11-08;Pousada da Ponte;Frigobar;1;0;0;FDS;-;0;25
2030-11-09;Pousada da Ponte;Hospedagem;0;0;0;FDS;-;6;572
2030-11-09;Pousada da Ponte;Frigobar;1;0;0;FDS;-;0;26
2030-11-10;Pousada da Ponte;Hospedagem;0;0;0;FDS;-;6;550
2030-11-10;Pousada da Ponte;Frigobar;1;0;0;FDS;-;0;16
2030-11-11;Pousada da Ponte;Hospedagem;0;0;0;-;-;10;847
2030-11-11;Pousada da Ponte;Frigobar;1;0;0;-;-;0;14
2030-11-12;Pousada da Ponte;Hospedagem;0;0;0;-;-;11;935
2030-11-12;Pousada da Ponte;Frigobar;1;0;0;-;-;0;53
2030-11-13;Pousada da Ponte;Hospedagem;0;0;0;-;-;5;440
2030-11-13;Pousada da Ponte;Frigobar;1;0;0;-;-;0;52
2030-11-14;Pousada da Ponte;Hospedagem;0;0;0;-;-;11;924
2030-11-14;Pousada da Ponte;Frigobar;1;0;0;-;-;0;19
2030-11-15;Pousada da Ponte;Hospedagem;0;1;0;FERIADO;Proclamação da República;14;1188
2030-11-15;Pousada da Ponte;Frigobar;1;1;0;FERIADO;Proclamação da República;0;649
2030-11-16;Pousada da Ponte;Hospedagem;0;0;0;FDS;-;5;440
2030-11-16;Pousada da Ponte;Frigobar;1;0;0;FDS;-;0;46
2030-11-17;Pousada da Ponte;Hospedagem;0;0;0;FDS;-;7;594
2030-11-17;Pousada da Ponte;Frigobar;1;0;0;FDS;-;0;38
2030-11-18;Pousada da Ponte;Hospedagem;0;0;0;-;-;7;583
2030-11-18;Pousada da Ponte;Frigobar;1;0;0;-;-;0;50
2030-11-19;Pousada da Ponte;Hospedagem;0;0;0;-;-;5;440
2030-11-19;Pousada da Ponte;Frigobar;1;0;0;-;-;0;48
2030-11-20;Pousada da Ponte;Hospedagem;0;1;0;FERIADO;Dia Nacional de Zumbi e da Consciência Negra;15;1265
2030-11-20;Pousada da Ponte;Frigobar;1;1;0;FERIADO;Dia Nacional de Zumbi e da Consciência Negra;0;440
2030-11-21;Pousada da Ponte;Hospedagem;0;0;0;-;-;10;869
2030-11-21;Pousada da Ponte;Frigobar;1;0;0;-;-;0;20
2030-11-22;Pousada da Ponte;Hospedagem;0;0;0;FDS;-;7;594
2030-11-22;Pousada da Ponte;Frigobar;1;0;0;FDS;-;0;53
2030-11-23;Pousada da Ponte;Hospedagem;0;0;0;FDS;-;7;594
2030-11-23;Pousada da Ponte;Frigobar;1;0;0;FDS;-;0;33
2030-11-24;Pousada da Ponte;Hospedagem;0;0;0;FDS;-;9;759
2030-11-24;Pousada da Ponte;Frigobar;1;0;0;FDS;-;0;13
2030-11-25;Pousada da Ponte;Hospedagem;0;0;0;-;-;12;1034
2030-11-25;Pousada da Ponte;Frigobar;1;0;0;-;-;0;44
2030-11-26;Pousada da Ponte;Hospedagem;0;0;0;-;-;4;352
2030-11-26;Pousada da Ponte;Frigobar;1;0;0;-;-;0;52
2030-11-27;Pousada da Ponte;Hospedagem;0;0;0;-;-;13;1078
2030-11-27;Pousada da Ponte;Frigobar;1;0;0;-;-;0;46
2030-11-28;Pousada da Ponte;Hospedagem;0;0;0;-;-;8;715
2030-11-28;Pousada da Ponte;Frigobar;1;0;0;-;-;0;49
2030-11-29;Pousada da Ponte;Hospedagem;0;0;0;FDS;-;12;1034
2030-11-29;Pousada da Ponte;Frigobar;1;0;0;FDS;-;0;45
2030-11-30;Pousada da Ponte;Hospedagem;0;0;0;FDS;-;8;660
2030-11-30;Pousada da Ponte;Frigobar;1;0;0;FDS;-;0;41
2030-12-01;Pousada da Ponte;Hospedagem;0;0;0;FDS;-;12;1170
2030-12-01;Pousada da Ponte;Frigobar;1;0;0;FDS;-;0;19
2030-12-02;Pousada da Ponte;Hospedagem;0;0;0;-;-;8;871
2030-12-02;Pousada da Ponte;Frigobar;1;0;0;-;-;0;39
2030-12-03;Pousada da Ponte;Hospedagem;0;0;0;-;-;10;988
2030-12-03;Pousada da Ponte;Frigobar;1;0;0;-;-;0;14
2030-12-04;Pousada da Ponte;Hospedagem;0;0;0;-;-;12;1170
2030-12-04;Pousada da Ponte;Frigobar;1;0;0;-;-;0;22
2030-12-05;Pousada da Ponte;Hospedagem;0;0;0;-;-;10;1001
2030-12-05;Pousada da Ponte;Frigobar;1;0;0;-;-;0;59
2030-12-06;Pousada da Ponte;Hospedagem;0;0;0;FDS;-;5;507
2030-12-06;Pousada da Ponte;Frigobar;1;0;0;FDS;-;0;54
2030-12-07;Pousada da Ponte;Hospedagem;0;0;0;FDS;-;5;520
2030-12-07;Pousada da Ponte;Frigobar;1;0;0;FDS;-;0;55
2030-12-08;Pousada da Ponte;Hospedagem;0;0;0;FDS;-;7;767
2030-12-08;Pousada da Ponte;Frigobar;1;0;0;FDS;-;0;44
2030-12-09;Pousada da Ponte;Hospedagem;0;0;0;-;-;10;1066
2030-12-09;Pousada da Ponte;Frigobar;1;0;0;-;-;0;28
2030-12-10;Pousada da Ponte;Hospedagem;0;0;0;-;-;10;988
2030-12-10;Pousada da Ponte;Frigobar;1;0;0;-;-;0;28
2030-12-11;Pousada da Ponte;Hospedagem;0;0;0;-;-;5;572
2030-12-11;Pousada da Ponte;Frigobar;1;0;0;-;-;0;23
2030-12-12;Pousada da Ponte;Hospedagem;0;0;0;-;-;9;962
2030-12-12;Pousada da Ponte;Frigobar;1;0;0;-;-;0;40
2030-12-13;Pousada da Ponte;Hospedagem;0;0;0;FDS;-;6;663
2030-12-13;Pousada da Ponte;Frigobar;1;0;0;FDS;-;0;28
2030-12-14;Pousada da Ponte;Hospedagem;0;0;0;FDS;-;12;1222
2030-12-14;Pousada da Ponte;Frigobar;1;0;0;FDS;-;0;26
2030-12-15;Pousada da Ponte;Hospedagem;0;0;0;FDS;-;10;1040
2030-12-15;Pousada da Ponte;Frigobar;1;0;0;FDS;-;0;22
2030-12-16;Pousada da Ponte;Hospedagem;0;0;0;-;-;12;1196
2030-12-16;Pousada da Ponte;Frigobar;1;0;0;-;-;0;45
2030-12-17;Pousada da Ponte;Hospedagem;0;0;0;-;-;12;1261
2030-12-17;Pousada da Ponte;Frigobar;1;0;0;-;-;0;27
2030-12-18;Pousada da Ponte;Hospedagem;0;0;0;-;-;11;1144
2030-12-18;Pousada da Ponte;Frigobar;1;0;0;-;-;0;53
2030-12-19;Pousada da Ponte;Hospedagem;0;0;0;-;-;6;624
2030-12-19;Pousada da Ponte;Frigobar;1;0;0;-;-;0;20
2030-12-20;Pousada da Ponte;Hospedagem;0;0;0;FDS;-;11;1092
2030-12-20;Pousada da Ponte;Frigobar;1;0;0;FDS;-;0;39
2030-12-21;Pousada da Ponte;Hospedagem;0;0;0;FDS;-;8;832
2030-12-21;Pousada da Ponte;Frigobar;1;0;0;FDS;-;0;53
2030-12-22;Pousada da Ponte;Hospedagem;0;0;0;FDS;-;9;936
2030-12-22;Pousada da Ponte;Frigobar;1;0;0;FDS;-;0;42
2030-12-23;Pousada da Ponte;Hospedagem;0;0;0;-;-;10;1053
